2024-04-15 10:41:28,492 INFO  StartupInfoLogger:55 - [] Starting EmployeeBatchServiceCsvtodbApplication using Java 17.0.4.1 on LIN65001560 with PID 22144 (C:\Users\CHOPRASA\Documents\Assignments\employee-batch-service-xmltodb\target\classes started by choprasa in C:\Users\CHOPRASA\Documents\Assignments\employee-batch-service-xmltodb)
2024-04-15 10:41:28,501 INFO  SpringApplication:631 - [] No active profile set, falling back to 1 default profile: "default"
2024-04-15 10:41:30,153 INFO  RepositoryConfigurationDelegate:132 - [] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-04-15 10:41:30,301 INFO  RepositoryConfigurationDelegate:201 - [] Finished Spring Data repository scanning in 118 ms. Found 1 JPA repository interfaces.
2024-04-15 10:41:31,750 INFO  TomcatWebServer:108 - [] Tomcat initialized with port(s): 8080 (http)
2024-04-15 10:41:31,787 INFO  DirectJDKLog:173 - [] Starting service [Tomcat]
2024-04-15 10:41:31,790 INFO  DirectJDKLog:173 - [] Starting Servlet engine: [Apache Tomcat/9.0.70]
2024-04-15 10:41:32,186 INFO  DirectJDKLog:173 - [] Initializing Spring embedded WebApplicationContext
2024-04-15 10:41:32,188 INFO  ServletWebServerApplicationContext:292 - [] Root WebApplicationContext: initialization completed in 3553 ms
2024-04-15 10:41:32,461 INFO  HikariDataSource:110 - [] HikariPool-1 - Starting...
2024-04-15 10:41:33,292 INFO  HikariDataSource:123 - [] HikariPool-1 - Start completed.
2024-04-15 10:41:33,747 INFO  LogHelper:31 - [] HHH000204: Processing PersistenceUnitInfo [name: default]
2024-04-15 10:41:33,904 INFO  Version:44 - [] HHH000412: Hibernate ORM core version 5.6.14.Final
2024-04-15 10:41:34,342 INFO  JavaReflectionManager:56 - [] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-04-15 10:41:34,652 INFO  Dialect:175 - [] HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2024-04-15 10:41:36,335 INFO  JtaPlatformInitiator:52 - [] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-04-15 10:41:36,362 INFO  AbstractEntityManagerFactoryBean:437 - [] Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-04-15 10:41:37,565 WARN  JpaBaseConfiguration$JpaWebConfiguration:219 - [] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-04-15 10:41:38,247 WARN  JpaBatchConfigurer:63 - [] JPA does not support custom isolation levels, so locks may not be taken when launching Jobs. To silence this warning, set 'spring.batch.jdbc.isolation-level-for-create' to 'default'.
